"a","b","d","c","rmse_p","h","rmse_b","ID"
0.00010623,0.26713693,0.09975646,16.9556,6.92582936080129,2.0211,10.5188,327
0.00010623,0.97969359,0.05247806,17.5717,7.74600277410748,1.8205,10.9875,328
0.00010626,0.46276474,0.03048225,12.5457,12.6032194814971,1.8095,5.5608,329
0.00010632,0.13124205,0.01255166,16.7732,11.1928757230986,2.498,6.5477,330
0.00010633,0.5489347,0.01976795,12.8411,13.0092603533978,1.5042,6.8241,331
0.00010635,1.03242731,0.07057486,15.602,7.73680082376483,2.8295,5.6624,332
0.00010643,0.58286625,0.04463834,17.1251,8.60443279734677,2.3089,8.2511,333
0.00010644,0.27037179,0.08493373,19.4043,7.0073410233406,2.8931,8.9437,334
0.00010645,0.57055932,0.09330464,15.4214,7.23349073517542,2.5478,6.8406,335
0.0001065,0.02074937,0.03451105,15.0652,11.0497030114715,2.599,5.1641,336
0.0001065,0.82279032,0.01364807,12.6931,13.2743311307482,2.2726,4.0519,337
0.00010651,0.42768058,0.07111433,13.5703,9.37588778452381,2.6953,4.3815,338
0.00010653,0.2683942,0.09534741,14.5414,7.83763340655898,2.182,7.4126,339
0.00010653,0.62001961,0.07592773,15.1349,8.01496940709716,2.7932,5.4155,340
0.00010653,0.91159981,0.03376973,13.9233,10.9176416981768,2.3359,5.1195,341
0.00010654,0.26885539,0.04144054,16.6838,9.33432051774198,2.7591,6.139,342
0.00010654,0.29447061,0.0984737,19.1725,6.9222727230377,2.1402,12.1472,343
0.00010655,1.12871218,0.0321279,15.326,9.91429438962845,2.6134,5.4449,344
0.00010658,0.63402039,0.05872081,16.5549,8.12122470826785,2.7106,6.5561,345
0.00010658,0.64539498,0.03971234,13.1549,11.3365644317258,2.3134,4.6143,346
0.00010658,0.79729027,0.02091093,14.8048,11.2359350218691,2.2926,5.7682,347
0.00010664,0.8968851,0.02610452,12.6806,12.360941311119,1.8316,5.6049,348
0.00010665,0.87243241,0.01234978,17.1758,10.201484068281,2.536,6.8875,349
0.00010666,0.28122997,0.07741801,17.213,7.43049172673835,1.6867,11.6566,350
0.00010667,0.47210604,0.0057993,18.116,10.4384682979822,2.921,6.3425,351
0.00010667,0.52687633,0.09405427,15.621,7.17298892429684,2.7919,6.1602,352
0.00010667,0.60989386,0.02874392,16.5625,9.78021468162459,1.8216,9.334,353
0.00010668,0.49818844,0.09174553,19.5952,6.87441127330274,2.3541,11.5284,354
0.00010672,0.16912381,0.04719631,16.5581,9.20417451365449,1.8842,9.3894,355
0.00010674,0.5069747,0.06112985,17.4004,7.76956998545989,1.5179,12.2326,356
0.00010674,1.04451323,0.07826796,17.7381,6.79704401153198,1.6597,12.5296,357
0.00010678,0.05106664,0.03406878,14.4549,11.4543603402971,2.9175,4.204,358
0.00010679,0.08518799,0.03360871,18.3991,9.12825022388114,2.2066,9.5146,359
0.0001068,0.86596644,0.04970917,18.9729,7.49405829527997,2.3597,9.9886,360
0.00010682,1.09559417,0.08792382,19.1614,6.70571698598653,2.4584,10.7313,361
0.00010686,0.55091649,0.06936698,16.4792,7.74290395589466,1.995,9.4773,362
0.00010691,0.81262922,0.03388992,13.1383,11.5686144702469,1.7432,6.5233,363
0.00010692,0.0620156,0.03086723,13.265,12.5112232680842,1.694,6.5996,364
0.00010698,0.21262276,0.00616552,18.1964,10.6551662889828,2.9013,6.4344,365
0.00010698,0.43453309,0.0041357,13.2186,13.9273649778418,2.5238,3.9059,366
0.00010698,0.55126792,0.05655839,16.6223,8.26868244446646,2.5091,7.2702,367
0.00010699,0.85078621,0.04094101,16.9125,8.68431472284271,1.626,10.8633,368
0.00010701,0.8679108,0.0791455,15.4271,7.54223334558505,1.55,10.7067,369
0.00010703,0.29539737,0.02313055,12.6196,13.2354494129932,2.018,4.7403,370
0.00010703,0.95301414,0.03503944,12.6354,11.7483035147104,1.505,7.0745,371
0.00010708,0.49369144,0.05134196,17.2648,8.28367964038001,2.9491,6.2399,372
0.00010709,0.66321361,0.03086008,13.2256,11.8465276801526,1.9635,5.6663,373
0.0001071,0.78111154,0.03758971,18.314,8.27748087708638,2.8408,7.2875,374
0.0001071,0.81814212,0.08891083,16.4633,6.86664152502213,2.758,6.9707,375
0.00010714,0.5494805,0.02983717,18.5593,8.75694993155641,1.6567,12.0057,376
0.00010715,0.22400142,0.0690879,12.3271,10.5933154035535,2.8381,3.5102,377
0.00010719,0.16181672,0.08688741,16.7643,7.38822747358489,2.1369,9.4884,378
0.00010719,0.39510089,0.09718265,15.4796,7.2446381556764,2.4625,7.2642,379
0.0001072,1.1993916,0.08376493,17.5376,6.69031001190035,2.3852,9.3962,380
0.00010723,0.78519309,0.03480113,15.4496,9.92994805169101,1.8367,8.375,381
0.00010724,0.77780962,0.0288603,15.9959,9.96001074151101,2.873,5.1859,382
0.00010726,0.36197475,0.09474644,13.3977,8.36374241900356,2.2779,5.992,383
0.0001073,0.69986403,0.01315837,13.0832,13.12193515142,1.7476,5.9879,384
0.00010732,0.26143816,0.02351576,15.8677,10.9097238598321,1.9907,7.7846,385
0.00010735,0.06887364,0.08074369,19.7122,7.234994965291,2.5125,10.603,386
0.00010735,0.3578831,0.03604171,12.8876,12.0880702388514,2.4718,3.9632,387
0.00010736,0.44397181,0.06693402,14.2553,9.14744023336651,1.7667,8.1919,388
0.00010736,1.19406438,0.05823978,17.1571,7.56049206763297,2.2038,9.1605,389
0.00010739,0.17937355,0.02838683,13.165,12.6013595954817,1.6769,6.5447,390
0.00010743,0.69697517,0.04232778,16.2241,9.09827842333683,2.1727,7.9096,391
0.00010744,0.07273412,0.05054556,18.4244,8.31650196623874,2.1822,10.016,392
0.00010744,0.35355783,0.03160808,12.8401,12.4233720920492,2.4236,3.9813,393
0.00010747,0.92504889,0.08893877,17.7049,6.62695291866076,2.7802,8.0425,394
0.00010751,0.31820923,0.02274336,12.3309,13.4606383780001,2.3465,3.7276,395
0.00010754,0.82736444,0.04953706,16.3938,8.50591560586615,2.6687,6.4192,396
0.00010756,0.80594248,0.05786718,13.9996,9.47077402914522,2.3166,5.6805,397
0.00010757,1.02426589,0.09168366,19.2267,6.71776827066469,2.5793,10.3664,398
0.00010758,0.07082789,0.04085349,18.227,8.85028857970451,2.1326,9.8074,399
0.00010761,0.90279555,0.07341926,13.7566,8.68817604430173,1.6836,8.3478,400
0.00010762,0.48176032,0.08277725,13.2632,8.89290856766673,1.978,6.7704,401
0.00010763,0.74372703,0.09717268,16.4545,6.71193083278813,2.1715,9.4565,402
0.00010767,0.79826659,0.02305755,19.8167,8.43573511941891,2.4007,10.0238,403
0.00010769,1.11041403,0.05611427,12.909,10.0864858561456,2.2336,5.0386,404
0.00010773,0.98539281,0.02028428,18.7116,8.87424581542759,2.123,10.0683,405
0.00010779,0.05379104,0.07311278,16.6265,8.0642325491051,2.3202,8.2513,406
0.00010779,0.25849649,0.0089523,17.5534,10.7934017217138,2.4351,7.4035,407
0.0001078,1.03195632,0.04900866,12.065,11.2082428918233,2.3042,4.0001,408
0.00010781,0.19800419,0.01711106,16.2459,11.1504908933202,2.7538,5.4617,409
0.00010782,0.43699116,0.08566882,13.6588,8.55215493455439,2.4433,5.4491,410
0.00010783,0.79007775,0.03645472,17.4837,8.68998079101012,2.2593,8.6542,411
0.00010784,0.14761025,0.07542237,16.7392,7.81169204722856,2.4972,7.7415,412
0.00010787,0.14024641,0.04275677,13.7308,11.2969408451957,2.0208,6.0519,413
0.00010787,0.82023102,0.05759259,14.6233,9.07592415176853,2.6009,5.2836,414
0.00010789,0.82780403,0.07622545,14.655,8.08125164421528,1.6735,9.3199,415
0.00010792,0.15448771,0.0130697,14.0274,13.0197311045108,1.6644,7.0815,416
0.00010797,0.51747036,0.00721371,14.6597,12.5361875330446,2.2316,5.572,417
0.00010798,0.54113096,0.06768956,18.9116,7.12761322941951,2.7347,8.7725,418
0.00010798,0.67655289,0.09442163,13.3247,8.10699394660145,1.9242,7.3941,419
0.00010799,0.42901003,0.0324701,18.6193,8.70857020377566,2.8593,7.3393,420
0.00010799,1.00880301,0.05397185,14.7854,9.03817650703481,2.3989,6.0525,421
0.00010799,1.06357324,0.05680988,15.5176,8.42802969649689,2.5642,6.1945,422
0.00010801,0.55652469,0.07121985,18.1036,7.15409958026366,2.083,10.7339,423
0.00010806,0.40653613,0.0912143,16.5119,7.08355733127976,1.5958,11.7603,424
0.00010807,0.94602609,0.05900246,16.5281,7.89025126706116,1.6113,11.0252,425
0.00010808,0.64121932,0.00193363,14.3688,12.9869876331911,1.7026,7.1282,426
0.00010809,0.47726855,0.04790173,19.5318,7.69122884736254,2.7831,8.7313,427
0.00010814,0.20220499,0.04854667,12.5602,11.7102904917626,1.962,5.3337,428
0.00010815,0.18061759,0.07781401,15.856,8.0419927341237,1.8489,9.603,429
0.00010817,0.23416811,0.07496169,19.4646,7.16614480810596,2.4912,10.3566,430
0.00010817,1.19655073,0.05347256,19.1968,7.22506854474815,2.4081,10.1741,431
0.00010819,0.11038443,0.07062815,12.2853,10.6764265407238,2.4989,3.8913,432
0.00010823,0.31852606,0.01620246,17.8605,10.10292330466,2.7491,6.7602,433
0.00010823,0.82188004,0.06149735,12.5964,10.2116193606293,2.0716,5.3797,434
0.00010826,0.05138235,0.01728189,18.4042,10.0696731690053,1.5007,12.1033,435
0.00010826,0.52854216,0.03697165,18.1768,8.56928704068057,2.9068,6.8983,436
0.00010828,0.95948792,0.08883502,14.7069,7.42247519383138,2.2772,7.2086,437
0.00010829,0.40574244,0.05262713,12.2377,11.4509092791149,2.583,3.5632,438
0.00010831,0.79413509,0.02957206,12.6986,12.204041576872,2.2632,4.2663,439
0.00010833,1.12334204,0.04718598,16.2688,8.50469453271858,1.9306,9.1547,440
0.00010837,0.6184144,0.00323572,15.926,11.8129040522522,2.9044,4.8613,441
0.0001084,0.93807817,0.00699192,12.4545,13.8209675181772,2.6026,3.5737,442
0.00010841,1.10828424,0.06439826,15.5172,8.0230661355162,2.5471,6.4178,443
0.00010841,1.19931817,0.07139771,16.3003,7.34065223391392,1.9817,9.5827,444
0.00010846,0.0360854,0.08397152,13.4382,9.25827307826378,2.949,3.9657,445
0.00010846,0.04585899,0.04965631,18.338,8.41899264761379,2.2153,9.7701,446
0.00010847,1.03379488,0.07766107,13.4901,8.54167713850101,2.1665,6.2597,447
0.00010855,1.17413127,0.01901649,18.6061,8.88920043025927,1.984,10.5587,448
0.00010856,1.05266738,0.05235993,17.0023,7.93719113049234,2.0725,9.3791,449
0.00010862,0.42217278,0.0925009,14.2944,7.90464858541483,2.029,7.7696,450
0.00010863,0.61958373,0.02375975,17.8293,9.36758905249803,1.7958,10.5655,451
0.00010863,0.88079327,0.03994847,17.7127,8.33836170320434,1.5511,11.9646,452
0.00010863,0.9852879,0.0623229,17.0713,7.50369410249192,2.261,8.8886,453
0.00010864,0.13774218,0.05979732,17.1638,8.31390698535744,2.6964,7.0676,454
0.00010864,1.13027167,0.00955437,18.2972,9.58971692030402,1.507,12.062,455
0.00010865,0.54969287,0.07179279,19.0261,7.01200825277028,1.6419,13.5775,456
0.00010866,0.79121834,0.02852335,18.9002,8.49144112378701,2.4736,8.9845,457
0.00010867,0.37852806,0.06540727,17.3211,7.74103168522436,2.0296,10.0095,458
0.00010867,0.98946416,0.09152652,14.1492,7.56382725928992,1.8649,8.4478,459
0.0001087,0.58911228,0.03052003,19.0691,8.48368178569103,2.7849,7.9851,460
0.00010871,0.44500747,0.05379015,12.0724,11.4578764607473,2.7872,3.4277,461
0.00010871,0.94642854,0.00131698,19.3354,9.68917559539122,2.6483,8.2386,462
0.00010872,0.5737167,0.08375726,19.2342,6.81853078230211,2.6264,9.8771,463
0.00010872,0.92877781,0.02996265,13.067,11.7768119907416,1.5676,7.1071,464
0.00010878,0.53222197,0.07540233,13.065,9.35953549936633,2.7778,3.9567,465
0.0001088,1.12331343,0.06162073,16.8657,7.54853659158336,2.3393,8.3947,466
0.00010882,1.12085223,0.04431238,16.3619,8.6105460050765,2.8545,5.7703,467
0.00010885,1.17141163,0.0856546,13.964,7.81561469279345,1.6752,8.981,468
0.00010889,0.26925805,0.03669137,15.4218,10.362911129472,2.9315,4.7229,469
0.00010892,0.21116531,0.04324296,15.6933,9.8698793763319,2.1927,7.246,470
0.00010894,0.85630399,0.07163422,15.8756,7.66595012213739,2.2998,7.7821,471
0.00010894,0.98664671,0.09723005,13.0111,7.93299027240039,1.5065,9.0453,472
0.00010895,0.27203873,0.09673499,12.4403,8.95863229088252,2.1064,5.792,473
0.00010898,0.15300891,0.0076596,16.2279,11.8321022631661,1.6968,8.9466,474
0.00010898,0.84539312,0.08484241,15.069,7.48338302723725,2.0922,8.1708,475
0.00010899,0.63887221,0.02070815,12.1915,13.3559099902485,2.9584,3.9383,476
0.00010901,0.02671554,0.0200203,16.4059,11.0780572399402,1.7288,9.2312,477
0.00010901,0.58496809,0.06228738,12.8801,10.1854036820496,1.8877,6.3026,478
0.00010902,0.53459936,0.05469648,16.9371,8.22637272683409,1.7701,10.5192,479
0.00010902,0.78116912,0.05992566,12.4109,10.4775504234937,2.1183,5.0066,480
0.00010906,0.98048443,0.02768,14.754,10.6722792222725,2.1312,6.45,481
0.00010908,0.09597836,0.07678702,16.1,8.07944685944586,2.4938,7.1833,482
0.00010908,0.39184415,0.04961778,19.5926,7.68827732247435,2.2508,10.9187,483
0.00010908,1.07347941,0.00797878,16.7609,10.5754607202139,2.4585,6.745,484
0.00010908,1.08659732,0.01601337,14.5163,11.5228251635155,2.5922,4.6655,485
0.00010911,0.27964613,0.04851837,17.6404,8.47617729476509,2.1962,9.207,486
0.00010912,0.12025896,0.0653461,12.435,10.866171998187,1.8414,6.0254,487
0.00010912,0.89557242,0.02815992,15.4025,10.2777519062414,1.8404,8.19,488
0.00010916,1.02348053,0.0087104,12.8793,13.2926668965449,2.9025,3.8565,489
0.00010917,0.47278532,0.02599931,15.9247,10.4748270567278,2.75,5.3659,490
0.00010918,0.66259712,0.02733884,16.6837,9.74128998732382,1.9608,8.8582,491
0.00010918,0.8811,0.07539748,18.494,6.81804199349874,2.9216,7.9313,492
0.00010923,0.56628621,0.08273803,18.502,6.82721208450283,2.5535,9.4478,493
0.00010923,1.09002697,0.02817275,13.3738,11.5367688180206,2.4515,4.3167,494
0.00010924,0.31720352,0.07604301,15.9393,7.92157951860726,1.7035,10.3044,495
0.00010928,0.93509054,0.02606193,15.8157,10.1142153138481,2.6198,5.7008,496
0.0001093,1.07575941,0.09057067,19.6692,6.82291027668759,2.9892,9.1362,497
0.00010931,0.3608042,0.03586623,13.3897,11.7173206976937,2.9229,3.8171,498
0.00010934,0.53015792,0.04831413,16.2643,8.89666063594125,2.2661,7.6766,499
0.00010935,0.27025527,0.00840732,17.7169,10.7167115114944,2.4574,7.4644,500
0.00010935,0.58789557,0.03276852,16.5681,9.55431624439552,2.9659,5.406,501
0.00010939,0.57775551,0.04606698,19.9351,7.60235305664921,2.1847,11.4914,502
0.00010941,0.30959648,0.02346696,18.1259,9.54599919248704,2.5083,7.9366,503
0.00010944,0.50674105,0.01623984,19.0723,9.30426453655164,2.1022,10.3011,504
0.00010949,0.4475556,0.03539038,13.8947,11.2812571151681,2.5929,4.3846,505
0.00010952,0.49098888,0.01046356,12.0305,14.3553261143893,2.3819,3.4935,506
0.00010955,0.05776884,0.05934811,13.492,10.5527887550915,2.5111,4.5557,507
0.00010955,0.09520786,0.04109702,13.8211,11.3930030031116,2.2644,5.2484,508
0.00010955,0.15180758,0.00683465,17.1891,11.2722262244687,1.8085,9.3993,509
0.00010958,0.48215455,0.04338828,17.6525,8.5144205827549,1.9183,10.3012,510
0.0001096,0.24148874,0.00441129,16.4918,11.7655579410682,1.6666,9.2762,511
0.00010963,0.32203233,0.05970221,19.3461,7.4634859640513,1.7124,13.2141,512
0.00010966,0.53729755,0.06343531,13.0847,10.0212432369352,2.7303,3.9182,513
0.00010968,0.36028022,0.07172961,14.9214,8.58991393039645,1.6072,9.6252,514
0.00010971,0.45203742,0.06776075,16.5824,7.85808548976181,2.6221,7.0357,515
0.00010971,1.13938868,0.07579863,18.0344,6.79786886963296,2.9192,7.5902,516
0.00010974,0.33298406,0.09536258,13.2869,8.42976211999247,2.4567,5.2711,517
0.00010975,0.04869688,0.00556411,17.72,11.1621623726842,2.5693,7.0066,518
0.00010979,0.78424078,0.07483814,19.3042,6.83634443410688,1.8003,13.2943,519
0.00010982,0.25442734,0.03461176,18.0259,9.04047474655037,1.6167,11.6925,520
0.00010984,0.58901691,0.0248114,18.4205,9.04833002535751,2.2599,9.2453,521
0.00010986,0.07946008,0.04653849,17.5542,8.84944576901072,2.9419,6.3588,522
0.00010987,0.15194298,0.09091749,14.2168,8.32160910089129,1.7866,8.5988,523
0.0001099,0.31377485,0.02484421,15.528,10.9823416512506,2.9686,4.6495,524
0.00010992,0.37572479,0.06033611,12.5259,10.7873682891978,2.7475,3.5885,525
0.00010992,0.6146788,0.08756337,14.7758,7.68459759883982,1.9276,8.5825,526
0.00010992,0.90644813,0.04395714,12.1322,11.5832711564171,2.2222,4.1721,527
0.00010993,0.79445112,0.05034068,16.2195,8.57582833106527,1.8822,9.3017,528
0.00010994,0.64366645,0.01044031,19.2518,9.42675078538915,1.9594,10.9681,529
0.00010999,0.14532554,0.00640269,15.4299,12.46805817466,2.7588,4.8024,530
0.00011,0.65705943,0.00603232,18.2565,10.1656090301656,1.5087,11.8107,531
0.00011001,0.94115448,0.08570427,18.4064,6.64657467681023,1.8119,12.6807,532
0.00011004,1.01126385,0.05449942,18.759,7.30638523079628,1.7627,12.4685,533
0.00011005,0.32147929,0.08887365,18.5108,6.90529812495788,2.6976,8.967,534
0.00011005,0.79360825,0.07351329,19.6818,6.86716227970796,1.6656,14.2345,535
0.00011005,0.84020817,0.07806963,16.8123,7.07929665836041,1.7605,11.1102,536
0.00011009,1.12089252,0.01104208,19.3833,9.02168081401239,1.793,11.9302,537
0.0001101,1.10578418,0.02246863,12.6749,12.4337970829547,2.4795,3.758,538
0.00011013,0.96985745,0.0486164,16.3268,8.48624005471038,1.7204,10.0998,539
0.00011014,0.19228649,0.05612003,13.3238,10.6892447674422,2.9931,3.7851,540
0.00011015,0.15705231,0.02023248,16.1339,11.0697402059666,2.7359,5.4551,541
0.00011018,0.07606809,0.05003788,19.2887,8.06410305328701,2.9305,7.9429,542
0.00011022,0.37357816,0.01718517,19.0112,9.40955952930227,1.7083,11.8843,543
0.00011022,0.8277213,0.01868819,16.5379,10.2144715655782,2.3422,7.1016,544
0.00011022,0.89689326,0.00700165,16.5651,10.8899947848825,2.2277,7.3341,545
0.00011028,0.99343252,0.01425907,18.3766,9.3548392877167,2.919,6.7382,546
0.00011032,0.07723261,0.08291035,18.4661,7.23357331157751,1.5025,13.8006,547
0.00011035,0.77126265,0.08325466,14.0542,8.12087006648687,2.2418,6.5587,548
0.00011036,1.07924986,0.01298125,15.0845,11.3320095018047,1.6261,8.4672,549
0.00011039,0.08784218,0.07526909,16.1045,8.15057626363836,1.9933,9.1464,550
0.00011042,0.8997888,0.09057211,14.4945,7.4850429914381,2.4713,6.3013,551
0.00011043,0.02059801,0.03267496,15.019,11.1904472150875,2.1415,6.5605,552
0.00011043,0.33685943,0.07175087,13.1318,9.73122815688046,2.3562,4.9826,553
0.00011043,0.95898384,0.05451943,15.8595,8.42626096189092,1.6605,10.0435,554
0.00011046,0.18277328,0.06733094,18.6181,7.49942089556415,1.9236,11.7278,555
0.0001105,0.25207341,0.00302027,19.8248,9.9759148647849,1.6757,12.4663,556
0.00011051,0.73558325,0.0164104,14.648,11.6968491086294,2.3207,5.4613,557
0.00011054,0.41536582,0.09769139,15.2042,7.30694468189365,1.8069,9.7224,558
0.00011056,0.93306923,0.0408881,15.0796,9.66910563137321,2.8998,4.6496,559
0.00011057,0.60382825,0.07045206,15.9568,7.87362532932158,2.0801,8.6576,560
0.00011057,0.86556578,0.02674022,17.5032,9.15841179062154,2.0846,9.1774,561
0.00011063,0.60550094,0.01308971,13.4669,12.9226799049915,2.2955,4.5283,562
0.00011067,0.5358972,0.08131383,16.7498,7.19939155496433,2.1269,9.4769,563
0.00011069,0.60168898,0.06327546,16.9849,7.74995028092436,1.6583,11.2849,564
0.0001107,0.75865501,0.02025536,15.0332,11.1500805299686,2.8195,4.575,565
0.0001107,1.06395304,0.06875926,16.0164,7.60994198621264,1.9428,9.3699,566
0.00011072,1.0616529,0.06758321,16.3728,7.51325751924356,2.1035,9.0104,567
0.00011073,1.18061268,0.00283612,13.4338,13.1510143595139,1.9336,5.5311,568
0.00011074,0.88437259,0.01116109,18.8058,9.40177031976232,2.8328,7.3039,569
0.00011075,0.07064482,0.07403744,18.794,7.4005724156308,1.624,13.3533,570
0.00011075,0.36375472,0.08376096,19.1675,6.93717128159535,2.7993,9.0796,571
0.00011076,0.66610789,0.06784824,19.7592,6.99805094215208,2.5473,10.3505,572
0.00011078,0.11741015,0.04502747,14.302,10.7803994699355,2.3179,5.5606,573
0.00011079,1.15516782,0.02914501,15.3128,10.0843143839836,1.665,8.921,574
0.00011082,0.11776501,0.08324047,18.2764,7.2061860643949,2.8116,8.1399,575
0.00011083,0.59271079,0.04919681,16.5397,8.64168500567489,2.8942,5.796,576
0.00011085,0.25050685,0.09262072,15.8036,7.41879258114662,1.8468,9.9577,577
0.00011085,0.42195708,0.04548666,17.2005,8.67514193420613,2.8625,6.342,578
0.00011087,0.78646463,0.01169023,15.1861,11.5878207568956,1.6501,8.3669,579
0.00011088,1.07091403,0.03017301,19.7314,7.99654803272507,2.2472,10.7867,580
0.00011089,0.75294632,0.00719061,15.4023,11.7716875245932,2.9094,4.5869,581
0.0001109,0.1755213,0.0767514,15.9048,8.06798246216047,2.7473,6.1341,582
0.00011091,1.11663747,0.00711141,16.6131,10.6905865512598,2.4021,6.7997,583
0.00011098,0.88805389,0.00980377,14.7555,11.9281746579095,1.7555,7.5065,584
0.00011098,1.1504997,0.01955157,13.4835,11.9848784205223,1.5454,7.4171,585
0.00011101,0.35057968,0.08679581,15.8244,7.50571856533227,2.9541,5.6451,586
0.00011107,1.19165349,0.08436491,14.203,7.73590734602187,2.2485,6.8034,587
0.00011109,0.59809154,0.09357802,17.9055,6.68151351928989,1.8317,12.208,588
0.00011109,0.6784417,0.0357288,18.7745,8.26438885360959,1.6333,12.4977,589
0.00011117,0.20381765,0.03201558,14.9348,11.0531444534779,2.0174,6.9704,590
0.00011117,1.16262746,0.04007114,18.3005,7.95693980444745,1.7955,11.558,591
0.00011121,0.56882852,0.07182453,17.2598,7.34039913988073,2.7554,7.2761,592
0.00011122,0.98962736,0.0035198,19.2694,9.56055721846084,2.6892,8.0827,593
0.00011123,0.11539291,0.06330556,19.5735,7.52777072023175,2.9823,8.2803,594
0.00011123,0.47852424,0.04686692,12.4814,11.5479102712699,2.0092,5.1183,595
0.00011124,0.0906624,0.0975707,18.9123,7.04082946578819,1.7163,13.6746,596
0.00011127,0.26643968,0.01434496,13.9623,12.8395276214517,2.4848,4.435,597
0.00011128,0.03239863,0.09460445,12.9413,9.04628704567826,2.5647,4.5821,598
